gene	T78_TMZ	T78	T86_TMZ	T86	T111_TMZ	T111
LINC00485	-3.023269779	-0.584241333	1.589284107	-3.426625474	-0.734563104	-4.083141235
LINC00486	-4.60823228	-1.586405918	-0.450084446	-3.426625474	-1.194294815	-4.083141235
LINC00487	-4.60823228	-0.736965594	0.186500558	-3.426625474	-0.734563104	-4.083141235
LINC00488	0.855989697	0.616357697	-0.813499442	-1.098505545	-0.734563104	-4.083141235
LINC00489	-4.60823228	-3.899695094	-0.813499442	-2.418889825	-3.19759996	0
LINC00493	5.022323422	5.285217246	5.399307836	5.598930881	5.27921126	5.302684614
LINC00494	-0.696657606	-0.448114897	0.772307975	0	0.390667686	0
LINC00499	0	-2.321928095	-1.2968993	0	-2.60823228	0
LINC00502	0	0	-2.035046947	-3.426625474	0	-4.083141235
LINC00507	-0.080087911	0.485426827	1.589284107	-0.098505545	0.712815854	-1.268816758
LINC00511/LINC00673	6.191838972	6.406927767	6.325152519	6.474160198	5.007644031	4.988866432
LINC00514	0	-2.321928095	0.549915554	-2.418889825	-1.194294815	-4.083141235
LINC00515	-0.210896782	-0.448114897	0.286881148	-0.836501268	-0.873027144	-2.490050854
LINC00516/LOC101101776	0	0	0	0	0	0
LINC00518	0	-1.586405918	1.187134291	-0.836501268	-0.610433188	0
LINC00520	-4.60823228	-2.910501849	0.549915554	-3.426625474	-0.610433188	-3.070966521
LINC00521	0	-3.899695094	-0.161653263	0	-0.386468347	0
LINC00523	0	-3.899695094	-1.2968993	0	-1.023269779	-4.083141235
LINC00525	-3.60823228	-0.907792562	-0.813499442	-2.418889825	-0.10780329	-3.070966521
LINC00526	0.789103218	0.847996907	1.286881148	1.164142649	0.50589093	1.173127433
LINC00534	0	-1.321928095	-1.035046947	0	-2.19759996	-4.083141235
LINC00535	-0.696657606	-0.205896101	1.023610215	0.901494455	0.759581973	-1.268816758
LINC00536	0	-1.321928095	0.772307975	-3.426625474	-0.10780329	0
LINC00538	-1.142417045	0.263034406	-0.813499442	-1.098505545	-0.873027144	-2.077041036
LINC00544	0	0	-0.450084446	-3.426625474	-4.184424571	0
LINC00547	0	-1.586405918	0.627606838	0	-0.734563104	0
LINC00548	0	-1.586405918	0.466757616	-3.426625474	-1.388355457	0
LINC00550	0	-1.586405918	0.964953053	0	-1.388355457	0
LINC00551	-0.516635639	-1.586405918	0.466757616	-0.251538767	-0.386468347	-3.070966521
LINC00552	0	0	-0.619270551	-3.426625474	-1.388355457	-4.083141235
LINC00558	0	-3.899695094	0.186500558	-3.426625474	-2.19759996	-4.083141235
LINC00559	0	-2.321928095	-0.298672743	0	-1.60823228	0
LINC00563	0	-3.899695094	-1.2968993	0	-3.19759996	0
LINC00565	0	-3.899695094	-0.813499442	0	-1.60823228	0
LINC00568	-2.279283757	-2.321928095	-0.298672743	-3.426625474	-1.388355457	-3.070966521
LINC00570	0	-2.321928095	-0.619270551	0	-1.873027144	0
LINC00571	-1.142417045	-2.321928095	-0.619270551	-1.418889825	-1.388355457	-3.070966521
LINC00574	-2.279283757	-1.905088353	-2.61705613	0	-1.873027144	-4.083141235
LINC00575	-2.279283757	-0.907792562	-0.298672743	-2.418889825	-2.60823228	0
LINC00577	0	0	-2.61705613	0	-3.19759996	0
LINC00578	-4.60823228	-1.905088353	-1.621488377	-3.426625474	-1.194294815	0
LINC00582	0	-2.910501849	-1.2968993	-3.426625474	-2.60823228	0
LINC00583	0	-3.899695094	-2.035046947	0	-3.19759996	0
LINC00588	0	-2.910501849	-1.035046947	0	-2.19759996	0
LINC00589	0.097610797	-3.899695094	0.286881148	-1.418889825	-1.60823228	-4.083141235
LINC00592	0	-2.321928095	-1.621488377	0	-1.60823228	0
LINC00593	0	-2.321928095	-0.619270551	0	-1.388355457	0
LINC00595	-1.282789701	-1.586405918	-0.813499442	0	-2.19759996	-2.490050854
LINC00597	-0.210896782	1.263034406	0.186500558	-0.836501268	-0.024736678	-1.490050854
LINC00598	-3.60823228	-1.098505545	1.964583463	-1.418889825	-0.734563104	-4.083141235
LINC00599/MIR124-1	-4.60823228	-1.905088353	-0.161653263	-0.836501268	-1.194294815	-3.070966521
LINC00601	0.644317778	0.485426827	0.627606838	0.486456956	0.265436896	0.385154897
LINC00602	-1.603840511	-3.899695094	-1.035046947	-1.836501268	-1.873027144	0
LINC00605	0	-2.910501849	-0.035046947	0	-2.19759996	0
LINC00606	-1.795859283	-0.100051014	0.839153387	0.579180148	0.053806444	-1.751465164
LINC00607	0	0.485426827	0.549915554	-1.836501268	0.560714954	-1.751465164
LINC00608	0	-2.321928095	0.701327257	0	-0.194294815	0
LINC00609	-3.023269779	-0.584241333	-0.035046947	-0.251538767	-1.60823228	-3.070966521
LINC00612	-3.023269779	-2.321928095	-0.619270551	-3.426625474	-2.60823228	0
LINC00615	0	-2.910501849	-1.035046947	-3.426625474	-1.60823228	0
LINC00616	0	-1.586405918	-0.161653263	0	-1.873027144	0
LINC00617	0	-1.586405918	0.286881148	0	-1.194294815	0
LINC00619	0	-2.321928095	-3.625934282	0	-1.873027144	0
LINC00620	-1.282789701	-1.905088353	-1.035046947	0	-1.873027144	-4.083141235
LINC00622	-0.696657606	-1.586405918	0.839153387	-0.836501268	-1.194294815	0
LINC00624	0.350497247	0.180147861	0.627606838	-1.836501268	-0.610433188	0
LINC00626	0	-2.321928095	-2.035046947	0	-1.873027144	0
LINC00628	0	0	0	0	0	0
LINC00629	-2.279283757	-0.736965594	-2.61705613	0	-1.023269779	-2.077041036
LINC00630	3.164786278	3.576763978	3.199907868	3.055022076	3.231739594	3.095418122
LINC00633	0	-3.899695094	0	-3.426625474	-2.19759996	0
LINC00634	0.254594043	-0.321928095	0.286881148	0.038436182	-0.610433188	-1.074000581
LINC00635	-2.279283757	-1.321928095	0.839153387	-2.418889825	0.126972856	0
LINC00636	0	-2.910501849	-1.035046947	0	-2.60823228	-4.083141235
LINC00637	-4.60823228	-2.321928095	0.286881148	0	-1.873027144	0
LINC00638	-1.142417045	0.41467678	-0.035046947	-0.836501268	-0.194294815	-0.168122759
LINC00639	-4.60823228	-3.899695094	-0.161653263	0	2.586884813	1.417379976
LINC00640	-4.60823228	-1.905088353	-0.619270551	-2.418889825	-2.19759996	-4.083141235
LINC00641	4.177997497	5.252778952	5.498633833	5.700883556	4.348515717	4.636276592
LINC00642	0	-0.584241333	-0.161653263	0	-1.60823228	0
LINC00643	0	-0.736965594	1.134878054	-1.098505545	0.390667686	0
LINC00645	-4.60823228	-0.907792562	0.839153387	-1.418889825	-0.734563104	-3.070966521
LINC00648	3.892488174	3.616475329	0.701327257	0	-0.194294815	0
LINC00649	1.124328135	2.115366237	2.134549534	0.82700601	2.109360559	-0.751465164
LINC00651	0	0	-2.035046947	-2.418889825	-2.19759996	0
LINC00652	-0.603840511	-0.100051014	0.379620962	-0.098505545	-1.194294815	-1.268816758
LINC00654/LOC643406	3.586404475	5.635957492	6.393725081	3.936873462	6.247414886	3.125155131
LINC00656	0	-2.910501849	0.079975377	-3.426625474	-1.194294815	0
LINC00657	10.524289	10.08363622	10.81713076	10.87432284	10.1906235	10.29745626
LINC00658	0	0	-0.450084446	-3.426625474	-2.60823228	0
LINC00659	-4.60823228	0	-1.621488377	0	-3.19759996	0
LINC00661	0	-1.586405918	-0.450084446	-3.426625474	-0.873027144	0
LINC00662	1.374065718	1.180147861	2.488257913	3.13389227	3.93479954	3.936685047
LINC00663	3.44652092	3.12631213	3.121181218	3.038787331	3.887622747	3.597888675
LINC00665	2.525818322	2.925809578	3.298511693	3.412239566	3.22342255	3.065055247
LINC00667	4.011316722	3.999819652	4.822628187	4.950048422	3.827920619	3.902748931
LINC00668	-2.59946207	-1.321928095	-1.621488377	0	-0.734563104	-4.083141235
LINC00669	1.418999465	2.584722032	2.402176425	2.510202406	4.644721547	4.178156893
LINC00670	0	-1.905088353	0.90303827	0	-0.49410907	0
LINC00671	0	-1.905088353	-0.619270551	0	-1.873027144	0
LINC00672	2.51551062	2.137175601	1.589284107	1.164142649	2.573616894	2.054848477
LINC00674	8.108498321	8.122890101	7.525638256	7.46960926	7.182712158	7.245143845
LINC00675	0	-3.899695094	-0.813499442	0	-1.194294815	-2.490050854
LINC00684	0	0	0	0	0	0
LINC00685	0	0	0	0	0	0
LINC00689	-4.60823228	-1.098505545	0.466757616	0	0.126972856	-4.083141235
LINC00691	0	-1.321928095	-0.813499442	-1.098505545	-1.023269779	0
LINC00692	0	-1.905088353	-0.450084446	0	-1.194294815	-4.083141235
LINC00693	0	-2.910501849	0.079975377	-2.418889825	-2.60823228	-3.070966521
LINC00696	-4.60823228	-1.586405918	0.379620962	-2.418889825	-0.873027144	-3.070966521
LINC00698	0	-2.321928095	-0.450084446	0	-1.388355457	0
LINC00700	-4.60823228	-0.907792562	-0.619270551	0	-0.873027144	0
LINC00701	-4.60823228	-1.586405918	0.379620962	0	-1.023269779	-4.083141235
LINC00704	0	0	-1.2968993	0	-2.19759996	0
LINC00705	0	-2.910501849	-3.625934282	0	-3.19759996	0
LINC00707	-1.434402824	0.263034406	1.187134291	-2.418889825	-0.734563104	-1.490050854
LINC00710	0	-3.899695094	-1.035046947	-3.426625474	-1.388355457	0
LINC00837	0	-3.899695094	-0.619270551	0	-1.388355457	0
LINC00838	0	-1.586405918	-0.298672743	0	-1.873027144	0
LINC00839	5.884451397	5.645586386	-1.621488377	0	-2.60823228	0
LINC00840	0	-1.905088353	-1.2968993	-3.426625474	-1.388355457	0
LINC00841	0	0	-1.621488377	0	0	0
LINC00842	-3.60823228	0.093560176	0.466757616	0	-0.288064643	0
LINC00847	3.339137385	3.441616269	3.212569339	3.055022076	3.990410344	3.618943383
LINC00851	0	-2.910501849	-1.621488377	0	-2.60823228	0
LINC00852	0.566571641	1.584962501	1.508935662	0.82700601	0.390667686	0.680774425
LINC00853	-1.017417053	-1.905088353	-0.619270551	-3.426625474	-2.19759996	0
LINC00854	-1.795859283	1.180147861	0.839153387	-1.418889825	0.390667686	-1.751465164
LINC00856	0.151858817	0.485426827	-0.450084446	-3.426625474	-0.873027144	-2.490050854
LINC00857	0	-2.321928095	-1.2968993	0	-3.19759996	0
LINC00858	0	-3.899695094	-2.035046947	0	-1.873027144	0
LINC-ROR	0	-1.586405918	0.379620962	-3.426625474	0.50589093	0
LINGO1	2.430017587	4.142740172	0.627606838	0.901494455	3.043869408	3.770934734
LINGO2	0	-1.905088353	-0.035046947	0	-0.734563104	0
LINGO3	0	-3.899695094	0	0	-3.19759996	-2.490050854
LINGO4	-4.60823228	-2.910501849	-1.035046947	0	-1.023269779	0
LINS	5.249938291	4.355016264	3.424115888	3.533563348	3.950188433	4.100389016
LIPA	10.42089078	9.957968269	5.506398832	5.492237764	5.586854796	5.723148957
LIPC	-3.023269779	0	-0.161653263	-3.426625474	2.344544474	1.783247097
LIPE	0.484395963	1.263034406	1.934327778	2.005759269	1.297484916	1.012926174
LIPF	0	-2.321928095	-3.625934282	0	-2.60823228	0
LIPG	5.565292521	7.186332175	3.237716668	3.237563718	2.313245852	2.317882883
LIPH	3.254594043	1.847996907	0.549915554	-1.098505545	0.712815854	-0.751465164
LIPI	-2.59946207	-1.586405918	-0.450084446	-0.612637459	-2.60823228	0
LIPJ	0	-3.899695094	-2.61705613	0	-3.19759996	0
LIPK	0	-2.321928095	-0.298672743	-3.426625474	-2.60823228	0
LIPM	0	-1.321928095	-0.298672743	0	-2.60823228	0
LIPN	0	-2.321928095	-0.619270551	0	-2.19759996	0
LIPT1	3.856089328	3.350355799	2.286585483	2.386810946	2.871646546	2.783456654
LIPT2	-0.354759487	0.093560176	0.466757616	-0.098505545	0.849599011	0.173767068
LITAF	7.220784595	7.074484029	5.374065718	5.396330772	5.974185117	5.692008658
LIX1	2.788894479	2.834306703	0.549915554	-0.420819852	-0.49410907	-3.070966521
LIX1L	5.331776862	5.897046762	4.637088528	4.91475585	4.557042415	4.706862041
LLGL2	-3.60823228	0	-3.625934282	0	-1.873027144	0
LLPH	5.692399299	5.550285049	4.941951393	4.812960224	5.476154831	5.339101745
LMAN1	7.769480844	8.06481281	7.606716113	7.643416101	7.773449147	8.091324304
LMAN1L	-3.60823228	-3.899695094	-1.621488377	-3.426625474	-1.194294815	-4.083141235
LMAN2	5.981578698	6.025117409	5.622871799	6.151087593	6.167438218	6.416333089
LMAN2L	5.484073666	5.796805381	4.975905274	5.297007949	5.451145159	5.483880254
LMBR1	8.277729092	7.965588065	7.528180588	7.513032725	7.428469051	7.432775719
LMBR1L	4.924099886	5.120808102	4.379690267	4.687844549	4.171847314	4.859174456
LMBRD1	5.051241575	4.506525779	5.374065718	5.449693423	5.599912842	5.817265097
LMBRD2	6.473429765	5.812292845	5.601280523	5.637349411	5.858080488	5.68035249
LMCD1	3.700439718	3.685379552	2.212569339	2.579421543	1.390667686	1.706641057
LMCD1-AS1	-0.516635639	1.137503524	3.298511693	3.307282791	1.390667686	1.247319935
LMF1	3.639810978	4.005759269	3.066261442	3.449693423	3.420212891	3.525442506
LMF2	2.505128742	1.820893749	3.424115888	4.307282791	4.072277335	4.201633861
LMLN	4.124576284	4.666586185	4.579361198	4.545103481	4.560409266	4.355932462
LMNA	6.34862194	5.396707521	6.165972217	6.665478048	6.805498835	7.490104773
LMNB1	6.344260395	8.089386919	7.567674732	7.656160256	7.94441339	7.869822066
LMNB2	5.505128742	6.625270489	6.770947945	7.324180547	7.607611427	7.69737768
LMO1	-2.59946207	-1.098505545	0.772307975	0.901494455	-0.288064643	0.732920382
LMO2	6.911332062	6.794220894	4.598901114	4.98020814	5.22125843	5.683696454
LMO3	-3.60823228	-0.736965594	1.286881148	-0.612637459	4.638363506	4.683696454
LMO4	7.623332832	7.37310005	9.150574908	9.312994102	8.880982383	8.572707805
LMO7	2.462575888	2.396707521	3.987047947	3.779049553	5.171807292	4.859174456
LMOD1	2.040541794	2.707524791	1.286881148	-1.836501268	1.197865391	0.247319935
LMOD2	-4.60823228	-0.205896101	0.627606838	0	-0.288064643	-3.070966521
LMOD3	-1.434402824	0.263034406	1.079975377	-1.418889825	-0.610433188	-1.490050854
LMTK2	7.733679724	7.382355995	7.030755406	7.154878853	6.363924475	6.326357575
LMTK3	0.981852653	0.950841638	1.379620962	2.194087052	0.390667686	0.385154897
LMX1A	0	-2.910501849	-0.298672743	0	0.053806444	0
LMX1B	-3.023269779	-0.736965594	-0.619270551	0	-0.610433188	0
LNP1	1.981487368	2.938473998	3.379759569	3.038787331	3.619295618	3.472357793
LNPEP	7.14018559	6.696536391	5.547110462	5.568032105	6.751677946	6.923363144
LNX1	2.920102707	2.48516918	4.529446172	4.179272174	3.675815931	3.351769652
LNX1-AS1	0	-2.321928095	-1.035046947	0	-1.873027144	0
LNX1-AS2	0	-1.586405918	0.186500558	0	-1.023269779	0
LNX2	2.847796518	2.552377071	3.780625064	3.677395483	2.838951767	2.820281097
LOC100009676	2.625504295	2.600745498	2.549669171	2.251870549	1.736388401	1.925619712
LOC100093698	0	-2.910501849	-0.450084446	0	-0.386468347	0
LOC100126784	0.718964336	1.180147861	2.402176425	2.307137042	0.935082523	0.970117398
LOC100127888	0.303342394	0.093560176	-0.813499442	-0.612637459	1.297484916	0.925239905
LOC100127983	2.847796518	3.312084262	-0.813499442	0.164786278	1.449429314	1.247319935
LOC100128054	-1.434402824	-0.736965594	-0.298672743	-1.418889825	-1.60823228	-2.490050854
LOC100128076	-4.60823228	-3.899695094	-0.813499442	-2.418889825	-1.873027144	0
LOC100128164	-1.795859283	-0.584241333	1.664937877	-3.426625474	0.759581973	-1.751465164
LOC100128176	-1.434402824	-0.448114897	-1.2968993	-3.426625474	-0.734563104	0.317304068
LOC100128239	-2.279283757	-1.098505545	0.701327257	-3.426625474	0.053806444	-3.070966521
LOC100128252	5.256142627	5.217036793	5.519258823	5.749266084	5.258782716	5.151899396
LOC100128264	0	-2.910501849	-0.035046947	0	-0.288064643	0
LOC100128288	3.379620962	3.814037648	3.161081482	3.071247819	2.827819025	2.808179084
LOC100128338	-4.60823228	-1.905088353	-0.161653263	0	-1.194294815	-4.083141235
LOC100128361	1.303342394	1.51903861	1.46727948	1.827412574	1.360083296	1.28273632
LOC100128398	0.888304895	1.874206786	3.863542051	3.769136983	1.533563348	1.925619712
LOC100128420	0	0	-3.625934282	0	-2.19759996	0
LOC100128505	0.888304895	0.340277405	0.549915554	-2.418889825	0.053806444	-4.083141235
LOC100128531	0.204140717	-0.448114897	-1.621488377	-1.098505545	-1.388355457	-3.070966521
LOC100128554	-4.60823228	-2.321928095	-0.813499442	0	-0.734563104	-2.490050854
LOC100128568	-1.434402824	-0.205896101	-0.813499442	-0.420819852	-0.10780329	-0.751465164
LOC100128573	-3.60823228	-1.586405918	-0.813499442	-1.418889825	-1.60823228	-1.490050854
LOC100128593	0	-3.899695094	-2.035046947	0	-1.873027144	0
LOC100128675	0	-2.321928095	0.549915554	-2.418889825	-0.10780329	0
LOC100128682	0	-0.736965594	0.466757616	-2.418889825	0.197865391	0
LOC100128714	0	-2.910501849	-1.621488377	0	-1.388355457	0
LOC100128750	-0.434402824	-0.205896101	-1.035046947	-3.426625474	-1.388355457	-2.490050854
LOC100128770	-3.60823228	-1.098505545	0.079975377	-3.426625474	-0.386468347	-3.070966521
LOC100128787	-3.60823228	-2.910501849	-1.035046947	0	-1.194294815	-3.070966521
LOC100128822	5.033246784	4.307209918	2.855391772	2.462052319	2.600031822	2.783456654
LOC100128881	-1.142417045	-0.205896101	-0.450084446	-0.098505545	0.328836464	0.625738062
LOC100128946	0	-1.586405918	0.549915554	-3.426625474	-0.288064643	0
LOC100128993	-4.60823228	-2.910501849	-1.035046947	0	-0.873027144	0
LOC100129027	-2.279283757	-1.586405918	-0.450084446	-3.426625474	-1.194294815	-4.083141235
LOC100129034	8.226142415	8.347351184	6.897373554	7.13967413	5.862128993	6.313499825
LOC100129046	-1.434402824	0.551885103	0.90303827	0.579180148	-0.288064643	-2.490050854
LOC100129055	-0.603840511	-0.448114897	-1.035046947	-2.418889825	-1.023269779	-3.070966521
LOC100129083	0	0	-3.625934282	-3.426625474	-4.184424571	0
LOC100129138	0	-3.899695094	0	0	-4.184424571	0
LOC100129148	-1.795859283	-0.907792562	-2.035046947	0	-1.023269779	-3.070966521
LOC100129175	0	-2.321928095	-1.035046947	0	-1.873027144	0
LOC100129213	-4.60823228	-0.736965594	0	0	-1.194294815	0
LOC100129216	-0.603840511	-0.100051014	-0.298672743	-1.418889825	-0.024736678	-0.905088353
LOC100129250	2.63505783	2.378234155	2.665165342	2.708628697	1.914181795	1.134878054
LOC100129269	-1.795859283	-2.321928095	0.379620962	-2.418889825	-1.60823228	-4.083141235
LOC100129316	0	-1.586405918	0.964953053	-3.426625474	0.328836464	0
LOC100129345	0	-2.910501849	-0.298672743	-3.426625474	-1.388355457	0
LOC100129361	6.088353643	5.658954065	6.030755406	5.896756218	5.73920004	5.506684448
LOC100129427	0	-1.586405918	-1.035046947	-3.426625474	-0.49410907	-4.083141235
LOC100129480	-0.516635639	-0.448114897	-0.619270551	-0.836501268	-0.734563104	-2.490050854
LOC100129518/SOD2	6.738686784	6.691897026	6.144576675	6.244677792	6.989139007	7.115303806
LOC100129520	0	-2.321928095	-1.621488377	0	-1.194294815	0
LOC100129534	-1.017417053	-2.321928095	1.134878054	1.386810946	1.232046713	1.095586908
LOC100129550	5.060177117	4.960187327	2.379620962	2.307137042	3.313245852	3.210856386
LOC100129617	-2.017417053	-0.205896101	-1.621488377	0	-1.194294815	0.012926174
LOC100129620	0	-1.586405918	0.286881148	-1.098505545	-0.873027144	-3.070966521
LOC100129636	-4.60823228	-2.321928095	-2.035046947	-3.426625474	-1.873027144	-4.083141235
LOC100129722	-2.279283757	-3.899695094	-2.61705613	0	-1.873027144	-1.074000581
LOC100129726	-0.795859283	-0.205896101	-2.035046947	-1.418889825	-0.610433188	-0.373327247
LOC100129794	0	0	-0.298672743	-2.418889825	-1.60823228	0
LOC100129858	-0.696657606	0.180147861	-0.035046947	-0.836501268	-0.49410907	-2.490050854
LOC100129917	1.069014678	2.047189364	2.023610215	2.645471104	1.638305577	2.265436896
LOC100129931	-3.023269779	-1.905088353	-1.035046947	-3.426625474	-2.19759996	-3.070966521
LOC100129935	0	-2.910501849	-1.035046947	0	-1.873027144	0
LOC100129961	0.303342394	1.41467678	0.379620962	0.579180148	1.477677328	1.680324357
LOC100130000	0.605968359	1.378511623	0.90303827	1.279768422	1.827819025	1.28273632
LOC100130015	-2.017417053	-1.586405918	-1.2968993	-2.418889825	-0.873027144	-0.905088353
LOC100130075	-2.279283757	-2.321928095	-0.450084446	0	-4.184424571	-4.083141235
LOC100130093/SNAP47	5.09706294	4.796805381	4.250052025	4.822526219	4.691199135	4.832383717
LOC100130155	-2.59946207	-2.910501849	0.079975377	0.279768422	1.871449416	2.351628329
LOC100130231	0	-0.100051014	1.286881148	0	0.50589093	-4.083141235
LOC100130238	0	-3.899695094	-1.2968993	-3.426625474	-1.023269779	-4.083141235
LOC100130264	-4.60823228	-0.100051014	1.508935662	-1.836501268	-0.386468347	-4.083141235
LOC100130275	-0.144010303	-0.321928095	0.186500558	-0.836501268	1.477677328	1.211012193
LOC100130298	1.254594043	0.793271654	0	0	-1.873027144	0
LOC100130301	-4.60823228	-3.899695094	-2.035046947	-3.426625474	-1.388355457	-3.070966521
LOC100130331	-3.023269779	-1.098505545	0.379620962	-2.418889825	-0.734563104	-4.083141235
LOC100130348	-3.60823228	-2.321928095	-1.621488377	0	-1.873027144	-1.490050854
LOC100130357	-0.516635639	-0.448114897	0.549915554	0.164786278	0.612588407	-0.751465164
LOC100130370	-3.60823228	-1.586405918	-2.61705613	0	-2.60823228	-4.083141235
LOC100130417	-3.60823228	0	0	-3.426625474	-2.60823228	-1.751465164
LOC100130451	-0.696657606	0.551885103	0.839153387	-1.418889825	-0.10780329	-1.751465164
LOC100130452	-3.60823228	-2.910501849	-2.035046947	0	-1.60823228	-2.490050854
LOC100130476	-2.017417053	-0.907792562	-0.813499442	-1.418889825	0.50589093	0.317304068
LOC100130480	0	0	-1.2968993	0	-4.184424571	0
LOC100130539	0	-2.321928095	-3.625934282	0	-4.184424571	0
LOC100130557	2.864136609	3.467931546	1.701770822	1.623866862	1.560225822	1.783247097
